antecedents,consequents,support,confidence,lift
"frozenset({'Teaching=High', 'Difficulty=Low', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.011591079766219349,0.6152512998266898,1.1192267498094577
"frozenset({'Teaching=Medium', 'Load=High', 'Difficulty=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.0051588467691905835,0.6147859922178989,1.1183802912602512
"frozenset({'Teaching=Medium', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.10242596401867633,0.5362393162393162,1.1177704715484609
"frozenset({'Teaching=Medium', 'Achievement=Low', 'Load=Medium'})",frozenset({'Difficulty=Medium'}),0.010546250040813662,0.5521367521367522,1.1147928213918061
"frozenset({'Achievement=Medium', 'Attend=High', 'Difficulty=High'})",frozenset({'Teaching=High'}),0.009599373102164757,0.5719844357976654,1.1141746050483432
"frozenset({'Load=Medium', 'Difficulty=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.040193293499200054,0.611525086934923,1.112448255972671
"frozenset({'Load=Low', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.07255036405785745,0.46023198011599004,1.1124240277020303
"frozenset({'Achievement=High', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.03673229503379371,0.5503913894324853,1.111268843308638
frozenset({'Achievement=High'}),frozenset({'Difficulty=Medium'}),0.13925621183922682,0.5503225806451613,1.111129914788012
"frozenset({'Attend=High', 'Achievement=Medium'})",frozenset({'Difficulty=Low'}),0.09961798413164855,0.43381202900611404,1.1109926425596
"frozenset({'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Low'}),0.1149965716524635,0.43267813267813265,1.1080887339688241
"frozenset({'Attend=High', 'Achievement=Low', 'Load=Low', 'Difficulty=Low'})",frozenset({'Teaching=High'}),0.016880530251085643,0.5687568756875687,1.1078876061618754
"frozenset({'Achievement=Medium', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.08103960557677865,0.531022678647839,1.1068965887801923
"frozenset({'Load=Low', 'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.07392170307245241,0.5681304893350063,1.1066674614808394
"frozenset({'Teaching=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.03679759689163157,0.5473530840213696,1.105134346649251
"frozenset({'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.08103960557677865,0.6071428571428571,1.1044763771510029
"frozenset({'Teaching=High', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Load=Medium'}),0.012472654847030399,0.5298196948682385,1.10438901481859
"frozenset({'Difficulty=Medium', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.05583308845136644,0.6070287539936102,1.1042688078262235
"frozenset({'Teaching=Medium', 'Difficulty=Medium', 'Load=Low'})",frozenset({'Achievement=Medium'}),0.007052600646488392,0.6067415730337078,1.1037463861548686
"frozenset({'Difficulty=Low', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.0333039474973063,0.5644714997232984,1.0995400764501342
frozenset({'Load=Medium'}),frozenset({'Achievement=Medium'}),0.28984229601332157,0.6041652487579119,1.099059697891932
frozenset({'Achievement=Medium'}),frozenset({'Load=Medium'}),0.28984229601332157,0.5272630078403421,1.099059697891932
"frozenset({'Teaching=High', 'Attend=High', 'Difficulty=Low', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.02533712084108793,0.602952602952603,1.0968537283576485
"frozenset({'Teaching=Medium', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.035328305090279816,0.5431726907630521,1.0966939152218338
"frozenset({'Load=High', 'Difficulty=Medium', 'Achievement=High'})",frozenset({'Attend=High'}),0.019917066640545922,0.45353159851301117,1.0962285745132976
"frozenset({'Difficulty=Medium', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.1994645247657296,0.602465483234714,1.0959675905814674
"frozenset({'Load=Low', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.08835341365461848,0.5604805302402651,1.0917660242745404
frozenset({'Achievement=High'}),frozenset({'Attend=High'}),0.11398439285597675,0.4504516129032258,1.0887839593076392
"frozenset({'Teaching=Medium', 'Attend=High', 'Achievement=Medium'})",frozenset({'Difficulty=Low'}),0.024945309694060797,0.42468037798777103,1.0876064835380437
"frozenset({'Teaching=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Low'}),0.0333039474973063,0.4241164241164241,1.086162197626367
"frozenset({'Teaching=Low', 'Difficulty=Medium', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.034348777222711985,0.5970488081725313,1.0861139135127176
"frozenset({'Achievement=Low', 'Attend=High'})",frozenset({'Teaching=High'}),0.03901786005811865,0.5565905915230553,1.084188771009134
"frozenset({'Load=High', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.017696803474058838,0.5361028684470821,1.082419576236323
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.022365886309465503,0.5946180555555555,1.0816920401223566
"frozenset({'Teaching=High', 'Achievement=High', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.02749208214973716,0.5352828989192626,1.0807640151097802
"frozenset({'Teaching=Medium', 'Attend=High', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.030398014823521727,0.5175097276264591,1.0787293560209326
"frozenset({'Attend=High', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.1166291180984099,0.5929614873837981,1.0786785147364921
"frozenset({'Teaching=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.04055245371730826,0.5164241164241163,1.0764664407351399
"frozenset({'Difficulty=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.0943938355046201,0.5892784345699144,1.0719785350185773
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.02403108368433082,0.5892714171337069,1.0719657693367808
"frozenset({'Teaching=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.09867110719299964,0.5279524807826694,1.0659635196078066
"frozenset({'Teaching=High', 'Achievement=High', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.01475821987135534,0.5274212368728122,1.0648909105216968
"frozenset({'Attend=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.06007770921082705,0.5270696075623031,1.0641809526541406
"frozenset({'Difficulty=Medium', 'Attend=High', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.07558690044731772,0.5841534191269241,1.062655426918526
"frozenset({'Difficulty=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.07979887027785941,0.5841300191204589,1.0626128590878057
"frozenset({'Teaching=High', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.1353381003689555,0.5092137592137592,1.0614367252051864
"frozenset({'Teaching=Medium', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.10020570085218924,0.5246153846153846,1.0592257488704189
"frozenset({'Attend=High', 'Teaching=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.05642080517190714,0.5245901639344261,1.0591748270037358
"frozenset({'Attend=High', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.1166291180984099,0.5078913692592066,1.05868025361068
"frozenset({'Achievement=Low', 'Attend=High', 'Difficulty=Low'})",frozenset({'Teaching=High'}),0.022790348385411566,0.5431906614785993,1.058086903841828
"frozenset({'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.1149965716524635,0.5429320178819177,1.0575830892113143
"frozenset({'Load=Medium', 'Achievement=High'})",frozenset({'Attend=High'}),0.05100075097136514,0.43716764623565635,1.0566753611600859
"frozenset({'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.07979887027785941,0.5228925973470261,1.0557473517665876
frozenset({'Achievement=Medium'}),frozenset({'Difficulty=Medium'}),0.28742612727332095,0.5228676645283916,1.0556970111089097
frozenset({'Difficulty=Medium'}),frozenset({'Achievement=Medium'}),0.28742612727332095,0.580328301140484,1.0556970111089095
"frozenset({'Teaching=Medium', 'Achievement=Low', 'Load=Medium'})",frozenset({'Difficulty=Low'}),0.007868873869461586,0.41196581196581195,1.0550444788926268
"frozenset({'Attend=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.08231299180461685,0.5027921818907061,1.0480511913677706
"frozenset({'Teaching=Low', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.044633819832174224,0.5760640539401601,1.0479397588515849
"frozenset({'Load=High', 'Difficulty=High', 'Attend=High', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.007215855291083031,0.537712895377129,1.0474167046184144
"frozenset({'Load=High', 'Teaching=High', 'Achievement=High', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.008848401737029419,0.5181644359464628,1.0462009479683774
"frozenset({'Achievement=Low', 'Attend=High', 'Load=Medium'})",frozenset({'Teaching=High'}),0.015607144023247461,0.5370786516853933,1.0461812545422973
"frozenset({'Difficulty=Medium', 'Load=Low', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.011689032552976132,0.4323671497584541,1.0450721091983406
"frozenset({'Difficulty=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.1149965716524635,0.573896040410624,1.0439958440042874
"frozenset({'Difficulty=Medium', 'Achievement=High'})",frozenset({'Attend=High'}),0.06007770921082705,0.4314185228604924,1.0427791886708468
"frozenset({'Attend=High', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.09961798413164855,0.5725276787389755,1.041506605888489
"frozenset({'Load=Low', 'Attend=High', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.056616710745420705,0.5722772277227722,1.0410510010373808
"frozenset({'Attend=High', 'Difficulty=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.07251771312893852,0.5722751868075239,1.041047288331791
"frozenset({'Teaching=Medium', 'Achievement=High', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.007607666438110164,0.4989293361884368,1.0399992363331692
"frozenset({'Achievement=Low', 'Attend=High', 'Load=Medium'})",frozenset({'Difficulty=Low'}),0.011786985339732915,0.4056179775280899,1.0387876743668207
"frozenset({'Difficulty=Medium', 'Attend=High'})",frozenset({'Achievement=Medium'}),0.11323342149084141,0.5704885671985523,1.0377971814914506
"frozenset({'Achievement=Low', 'Difficulty=Low', 'Load=Medium'})",frozenset({'Attend=High'}),0.011786985339732915,0.4292508917954816,1.0375398202999144
"frozenset({'Load=High', 'Attend=High', 'Teaching=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.018806935057302382,0.5133689839572193,1.0365186809715707
"frozenset({'Difficulty=Medium', 'Load=Low'})",frozenset({'Achievement=Medium'}),0.027034969144872172,0.5694635488308115,1.0359325320765778
"frozenset({'Load=Medium', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.04055245371730826,0.5692025664527957,1.0354577692296134
"frozenset({'Load=High', 'Teaching=Low', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.010023835178110818,0.5125208681135226,1.03480629096927
"frozenset({'Load=High', 'Teaching=Low', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.007477062722434453,0.5123042505592841,1.034368928860122
"frozenset({'Teaching=Low', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.047245894145688444,0.5661189358372457,1.0298482209484037
"frozenset({'Load=High', 'Difficulty=Medium', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.025957488490547555,0.4260450160771704,1.0297909168491435
"frozenset({'Load=High', 'Achievement=High'})",frozenset({'Attend=High'}),0.039279067489470076,0.4258407079646018,1.0292970849050476
"frozenset({'Load=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.08835341365461848,0.5653990806519015,1.0285387053412798
"frozenset({'Difficulty=Medium', 'Load=Low', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.014268455937571424,0.5277777777777778,1.0280639827005025
"frozenset({'Teaching=Medium', 'Achievement=High', 'Attend=Low'})",frozenset({'Load=Medium'}),0.007281157148920887,0.4922737306843267,1.0261258796480552
"frozenset({'Load=Medium', 'Attend=High', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.08231299180461685,0.5636038452939862,1.0252729252684079
"frozenset({'Load=High', 'Attend=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.019917066640545922,0.5070656691604322,1.0237919605363937
"frozenset({'Load=Medium', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.1353381003689555,0.5618053673082136,1.0220012464094
"frozenset({'Teaching=Medium', 'Load=Low'})",frozenset({'Achievement=Medium'}),0.047996865510823786,0.5608546356352537,1.0202717347113872
"frozenset({'Load=High', 'Achievement=High', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.011264570477030071,0.5043859649122807,1.0183814982773038
"frozenset({'Load=Low', 'Attend=High'})",frozenset({'Achievement=Medium'}),0.07255036405785745,0.5595567867036011,1.0179107689695408
"frozenset({'Attend=High', 'Load=Low', 'Difficulty=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.046625526496228815,0.5580304806565064,1.015134208307604
"frozenset({'Teaching=High', 'Achievement=Medium', 'Attend=Low'})",frozenset({'Difficulty=Medium'}),0.011819636268651844,0.5020804438280166,1.0137265312888566
"frozenset({'Teaching=High', 'Difficulty=Medium', 'Load=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.027687987723250727,0.5564304461942258,1.0122235255161887
"frozenset({'Difficulty=Medium', 'Load=Medium', 'Achievement=High'})",frozenset({'Attend=High'}),0.037254709896496555,0.4187155963302752,1.0120750192413652
"frozenset({'Teaching=Medium', 'Achievement=High'})",frozenset({'Load=Medium'}),0.017566199758383125,0.48512173128944985,1.0112178087662138
"frozenset({'Load=Low', 'Difficulty=Low', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.07392170307245241,0.5558556346673214,1.0111778642763156
frozenset({'Attend=High'}),frozenset({'Achievement=Medium'}),0.22963398308681882,0.5550469576197616,1.0097067694832762
frozenset({'Achievement=Medium'}),frozenset({'Attend=High'}),0.22963398308681882,0.417735804229033,1.0097067694832762
"frozenset({'Teaching=Low', 'Difficulty=Medium', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.0389525582002808,0.5546257554625755,1.0089405448177893
"frozenset({'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.13253012048192772,0.49864864864864866,1.006797558320401
"frozenset({'Teaching=Medium', 'Load=Low', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.04074835929082182,0.5531914893617021,1.0063314174792617
"frozenset({'Attend=High', 'Teaching=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.08159467136840043,0.4984044674910251,1.0063045438623262
"frozenset({'Difficulty=Low', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.0333039474973063,0.5531453362255966,1.006247458575751
"frozenset({'Teaching=High', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Difficulty=Medium'}),0.03911581284487543,0.49812889812889805,1.0057481549867335
"frozenset({'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.07852548405002123,0.514548566538297,1.0022946605207925
frozenset({'Attend=Medium'}),frozenset({'Achievement=Medium'}),0.15261044176706828,0.550854449027696,1.0020800196229058
"frozenset({'Attend=High', 'Teaching=High', 'Difficulty=Medium', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.05465765501028504,0.5506578947368421,1.0017224603293695
"frozenset({'Achievement=High', 'Attend=Low'})",frozenset({'Load=Medium'}),0.034707937440820194,0.4799097065462754,1.0003535413048918
"frozenset({'Teaching=Low', 'Achievement=Low', 'Attend=High'})",frozenset({'Load=Medium'}),0.007836222940542658,0.4790419161676646,0.9985446652465163
"frozenset({'Difficulty=Low', 'Load=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.011591079766219349,0.5122655122655123,0.997847474664876
"frozenset({'Attend=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.11323342149084141,0.4931039385752879,0.9956025002798696
"frozenset({'Load=Medium', 'Difficulty=Medium', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.09119404447056519,0.5468964166829842,0.9948798143115797
"frozenset({'Load=Low', 'Attend=High', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.06076337871812453,0.5465491923641703,0.9942481655106583
"frozenset({'Load=High', 'Achievement=High', 'Difficulty=High', 'Attend=Low'})",frozenset({'Teaching=High'}),0.009076958239461913,0.5082266910420477,0.9899802115718879
frozenset({'Difficulty=Low'}),frozenset({'Achievement=Medium'}),0.21180657589708426,0.5424366585834935,0.9867669008337288
"frozenset({'Load=High', 'Achievement=Low'})",frozenset({'Attend=High'}),0.007640317367029092,0.4076655052264808,0.9853659086553096
frozenset({'Attend=Low'}),frozenset({'Achievement=Medium'}),0.1674666144251804,0.5415478830112976,0.9851500958058335
"frozenset({'Difficulty=Medium', 'Load=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.006693440428380187,0.5408970976253298,0.9839662276651803
"frozenset({'Load=High', 'Teaching=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.0333039474973063,0.4866412213740458,0.9825539380989452
"frozenset({'Difficulty=Low', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.040193293499200054,0.5036824877250409,0.9811285092892468
"frozenset({'Teaching=Medium', 'Load=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.016684624677572077,0.53732912723449,0.9774755987057926
"frozenset({'Load=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.04055245371730826,0.500402900886382,0.9747401669813153
"frozenset({'Load=High', 'Difficulty=Medium', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.017272341398112775,0.5354251012145749,0.9740119134532421
"frozenset({'Load=Medium', 'Achievement=Medium'})",frozenset({'Attend=High'}),0.1166291180984099,0.4023881942097556,0.9726101510584946
"frozenset({'Difficulty=Medium', 'Attend=High', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.08159467136840043,0.533974358974359,0.9713728137507538
"frozenset({'Teaching=Medium', 'Load=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.01619486074378816,0.5327604726100967,0.9691645874690801
"frozenset({'Achievement=High', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.0309530806151435,0.4637964774951076,0.9667661278324822
"frozenset({'Difficulty=Medium', 'Load=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.027687987723250727,0.495906432748538,0.9659814485651258
"frozenset({'Teaching=Medium', 'Attend=High', 'Achievement=Medium'})",frozenset({'Difficulty=Medium'}),0.02807979887027786,0.47804335742078935,0.9651944035682323
"frozenset({'Difficulty=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.05900022855650243,0.5289812646370023,0.9622896882892297
"frozenset({'Load=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.04391549939595781,0.47610619469026544,0.9612831712557689
"frozenset({'Load=Medium', 'Teaching=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.012472654847030399,0.5283540802213001,0.961148753560095
frozenset({'Achievement=High'}),frozenset({'Load=Medium'}),0.11666176902732883,0.4610322580645161,0.9610042175009823
"frozenset({'Load=Low', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.025304469912169,0.5279291553133515,0.9603757566988605
"frozenset({'Attend=High', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.1637117575995037,0.5276228559402295,0.9598185560038851
"frozenset({'Teaching=Low', 'Difficulty=Medium'})",frozenset({'Achievement=Medium'}),0.05469030593920397,0.5275590551181102,0.959702493531858
"frozenset({'Difficulty=Medium', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.03911581284487543,0.5270567531896172,0.9587887372260873
"frozenset({'Teaching=Medium', 'Load=Low', 'Difficulty=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.013843993861625364,0.5260545905707197,0.9569656655624513
"frozenset({'Load=High', 'Difficulty=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.017696803474058838,0.5257032007759457,0.9563264391877457
"frozenset({'Difficulty=Medium', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Teaching=High'}),0.03911581284487543,0.49018003273322414,0.954826932679543
"frozenset({'Load=Low', 'Difficulty=Low', 'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.0214190093708166,0.523961661341853,0.9531583393868455
"frozenset({'Teaching=Medium', 'Load=Low', 'Difficulty=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.01345218271459823,0.5235069885641677,0.9523312270583727
"frozenset({'Load=Medium', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.010578900969732588,0.5234248788368336,0.9521818581691437
"frozenset({'Difficulty=Medium', 'Teaching=High'})",frozenset({'Achievement=Medium'}),0.13253012048192772,0.522461063199897,0.9504285449407963
"frozenset({'Teaching=Low', 'Load=Medium'})",frozenset({'Achievement=Medium'}),0.05207823162568975,0.5220949263502456,0.9497624916446288
"frozenset({'Load=High', 'Difficulty=Medium'})",frozenset({'Achievement=Medium'}),0.06092663336271917,0.521958041958042,0.9495134801050695
"frozenset({'Teaching=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.07852548405002123,0.5210138648180243,0.9477958920041357
"frozenset({'Teaching=High', 'Achievement=High', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.02328011231919548,0.4532739987285442,0.9448324208166556
frozenset({'Achievement=Medium'}),frozenset({'Teaching=High'}),0.26577856140007183,0.48348776431456403,0.9417909913923649
frozenset({'Teaching=High'}),frozenset({'Achievement=Medium'}),0.26577856140007183,0.5177129046619602,0.9417909913923648
"frozenset({'Load=High', 'Achievement=High', 'Attend=Low'})",frozenset({'Teaching=High'}),0.014725568942436412,0.4808102345415778,0.9365754024871146
"frozenset({'Teaching=Low', 'Difficulty=Low', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.007411760864596598,0.5147392290249433,0.9363814663427736
"frozenset({'Teaching=Low', 'Difficulty=Medium', 'Load=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.007477062722434453,0.5146067415730337,0.9361404534424627
"frozenset({'Difficulty=Medium', 'Load=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.008652496163515853,0.5145631067961166,0.9360610757807474
frozenset({'Load=Low'}),frozenset({'Achievement=Medium'}),0.15763868482058316,0.5133985538068908,0.9339425936946807
"frozenset({'Attend=High', 'Teaching=High', 'Achievement=High'})",frozenset({'Load=Medium'}),0.04812746922649949,0.44748026715239825,0.9327556075734363
"frozenset({'Attend=High', 'Achievement=High'})",frozenset({'Load=Medium'}),0.05100075097136514,0.4474362646806073,0.9326638860935792
"frozenset({'Difficulty=Medium', 'Load=High', 'Attend=High'})",frozenset({'Achievement=Medium'}),0.025957488490547555,0.5109254498714653,0.929443677430112
"frozenset({'Load=High', 'Teaching=Low', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.009338165670813334,0.5070921985815603,0.9224704660226566
"frozenset({'Teaching=Medium', 'Attend=High', 'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.011036013974597577,0.4424083769633507,0.9221834452634957
"frozenset({'Difficulty=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.0531883632089333,0.5068450528935906,0.9220208740182941
"frozenset({'Teaching=High', 'Achievement=High'})",frozenset({'Load=Medium'}),0.08247624644921148,0.44129979035639416,0.9198726386201105
"frozenset({'Load=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.02876546837757534,0.5048710601719197,0.9184299097104648
"frozenset({'Achievement=High', 'Difficulty=High', 'Attend=Low'})",frozenset({'Teaching=High'}),0.009729976817840467,0.47077409162717215,0.9170258922766267
"frozenset({'Teaching=Low', 'Difficulty=High'})",frozenset({'Achievement=Medium'}),0.012766513207300748,0.5038659793814433,0.9166015294912963
"frozenset({'Load=Low', 'Difficulty=Low'})",frozenset({'Achievement=Medium'}),0.13011395174192705,0.5031565656565656,0.9153110083371131
"frozenset({'Teaching=Medium', 'Load=High', 'Achievement=High'})",frozenset({'Difficulty=Medium'}),0.0059751199921637774,0.452970297029703,0.9145705904890706
"frozenset({'Achievement=Low', 'Attend=High', 'Difficulty=Low', 'Load=Medium'})",frozenset({'Teaching=High'}),0.0055180069872987885,0.4681440443213296,0.911902794977381
"frozenset({'Load=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.1353381003689555,0.46693702827531824,0.9095516355013783
"frozenset({'Teaching=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.07888464426812943,0.499896544589282,0.9093805815595117
"frozenset({'Teaching=High', 'Difficulty=Medium', 'Load=Medium', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.008848401737029419,0.49907918968692455,0.907893700554849
"frozenset({'Load=High', 'Teaching=Low', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.014594965226760702,0.49777282850779514,0.9055172498638775
"frozenset({'Load=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.042805367812714275,0.49434389140271495,0.8992795415770344
"frozenset({'Load=High', 'Teaching=Low'})",frozenset({'Achievement=Medium'}),0.019557906422437717,0.4938169826875514,0.8983210221413421
"frozenset({'Difficulty=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.13253012048192772,0.4610928092695672,0.898167618743181
"frozenset({'Difficulty=Medium', 'Load=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.09119404447056519,0.457194303486659,0.8905736775987982
"frozenset({'Teaching=Low', 'Difficulty=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.00999118424919189,0.4880382775119617,0.8878087624945861
"frozenset({'Load=High', 'Difficulty=Medium', 'Teaching=Low'})",frozenset({'Achievement=Medium'}),0.010023835178110818,0.4865293185419968,0.8850637585522533
"frozenset({'Load=Low', 'Difficulty=Low', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.03588337088190159,0.48542402826855124,0.8830530834985103
"frozenset({'Teaching=Low', 'Achievement=Low', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.006726091357299115,0.4212678936605317,0.8781169113959779
"frozenset({'Load=High', 'Teaching=Low', 'Difficulty=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.007019949717569465,0.4820627802690583,0.8769385110062039
frozenset({'Load=High'}),frozenset({'Achievement=Medium'}),0.10223005844516277,0.47947932618683003,0.8722388526445737
"frozenset({'Load=High', 'Attend=Low'})",frozenset({'Achievement=Medium'}),0.03301008913703595,0.4793741109530584,0.8720474516606865
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Achievement=Medium'})",frozenset({'Load=Medium'}),0.029777647174062102,0.4173913043478261,0.8700363083278343
"frozenset({'Difficulty=High', 'Attend=Medium'})",frozenset({'Achievement=Medium'}),0.013811342932706435,0.4779661016949152,0.8694860891310388
"frozenset({'Teaching=Medium', 'Difficulty=Low', 'Achievement=Medium', 'Attend=Medium'})",frozenset({'Load=Medium'}),0.010023835178110818,0.4171195652173913,0.8694698784396
"frozenset({'Load=High', 'Difficulty=Medium', 'Achievement=Medium'})",frozenset({'Teaching=High'}),0.0270676200737911,0.4442658092175777,0.8653901252246232
