ID,Class,Title,Year,Semester,Average Score,Attd_rate,avg_study,avg_diff,avg_performance,avg_satisfaction,recc_rate
FRAN135,00,프랑스역사와사회탐색,2021,1학기,3.1,종종함,4.1,3.9,2.8,3.0,12.9%
FRAN134,00,프랑스문학탐색,2021,1학기,3.6,종종함,3.3,3.5,3.0,3.2,28.9%
FRAN133,00,프랑스문화탐색,2021,1학기,4.4,종종함,3.6,3.3,4.4,3.9,52.9%
ENGL173,00,글로벌리터러시(영강),2021,1학기,4.4,매번함,2.6,2.9,4.5,3.6,62.5%
ENGL171,00,문화간영어커뮤니케이션(영강),2021,1학기,4.7,매번함,3.0,2.2,4.8,3.5,50.0%
ENGL157,00,심화영어독해Ⅰ(영강),2021,1학기,4.2,종종함,4.0,3.7,4.4,4.1,66.7%
ENGL126,05,실용영어읽기와쓰기(영강),2021,1학기,5.0,매번함,2.9,2.9,4.9,4.4,62.5%
ENGL126,04,실용영어읽기와쓰기(영강),2021,1학기,4.9,매번함,2.9,2.3,4.6,3.1,87.5%
ENGL126,03,실용영어읽기와쓰기(영강),2021,1학기,2.9,자주함,3.7,3.8,3.0,2.7,11.1%
ENGL126,02,실용영어읽기와쓰기(영강),2021,1학기,4.5,매번함,2.7,2.4,4.6,3.6,52.4%
ENGL126,01,실용영어읽기와쓰기(영강),2021,1학기,3.5,매번함,3.6,2.7,3.2,3.5,40.0%
ENGL125,00,고급영문법(영강),2021,1학기,4.2,매번함,3.2,2.8,4.6,3.5,53.8%
ENGL123,07,영어읽기와토론Ⅰ(영강),2021,1학기,4.8,매번함,3.1,2.6,4.3,4.1,83.3%
ENGL123,06,영어읽기와토론Ⅰ(영강),2021,1학기,3.0,매번함,4.5,4.1,3.5,3.2,12.5%
ENGL123,05,영어읽기와토론Ⅰ(영강),2021,1학기,3.5,자주함,3.6,3.5,3.6,3.5,36.4%
ENGL123,04,영어읽기와토론Ⅰ(영강),2021,1학기,3.5,매번함,2.5,2.1,1.8,1.9,30.0%
ENGL123,03,영어읽기와토론Ⅰ(영강),2021,1학기,5.0,매번함,2.3,2.0,4.8,4.0,77.8%
ENGL123,02,영어읽기와토론Ⅰ(영강),2021,1학기,4.3,매번함,3.3,2.8,4.3,3.5,57.9%
ENGL122,00,시사영어(영강),2021,1학기,4.5,매번함,1.8,2.1,2.9,3.0,45.5%
ENGL121,03,기업영어실습(영강),2021,1학기,3.0,매번함,3.6,2.4,2.6,2.7,36.4%
ENGL121,02,기업영어실습(영강),2021,1학기,3.6,자주함,2.5,2.3,3.5,2.8,25.0%
ENGL120,00,영어통역과번역,2021,1학기,4.0,매번함,3.7,3.5,3.9,3.9,41.2%
ENGL111,00,영미대중문학읽기(영강),2021,1학기,4.2,자주함,3.7,3.6,4.4,3.7,43.3%
ENGL108,00,영미문학입문,2021,1학기,4.0,종종함,3.0,3.0,3.7,3.5,53.3%
ENGL107,00,영어학입문(영강),2021,1학기,3.4,매번함,3.5,3.0,2.8,2.9,23.8%
ENGL101,00,영미단편강독,2021,1학기,4.1,종종함,2.7,2.8,3.4,3.2,54.5%
EGRN400,00,공학도를위한기업가정신,2021,1학기,4.4,자주함,1.7,1.4,3.4,2.8,68.0%
EGRN125,06,기술창업을위한가상공학실험I,2021,1학기,4.1,거의안함,3.2,3.3,3.2,3.0,30.0%
EGRN125,03,기술창업을위한가상공학실험I,2021,1학기,4.0,거의안함,3.2,3.3,3.5,3.3,50.0%
EGRN125,02,기술창업을위한가상공학실험I,2021,1학기,4.2,종종함,3.6,3.5,3.2,3.5,38.5%
EGRN125,01,기술창업을위한가상공학실험I,2021,1학기,4.6,자주함,3.6,3.2,3.6,4.0,57.9%
EGRN123,00,기술창업을위한가상공학실험Ⅲ,2021,1학기,4.0,종종함,3.3,3.2,3.2,3.7,50.0%
ECON110,02,경제학개론경제1전공자 수강불가,2021,1학기,4.4,종종함,3.3,2.9,3.7,3.8,45.8%
ECON110,01,경제학개론경제1전공자 수강불가,2021,1학기,3.9,거의안함,3.4,3.1,3.7,3.4,44.8%
COSE157,00,3D콘텐츠 이론 및 활용,2021,1학기,4.7,매번함,3.3,3.0,4.3,4.4,78.2%
COLA402,00,데이터인문학,2021,1학기,4.1,자주함,3.8,3.6,4.2,3.7,39.1%
CHIN120,00,중국어번역연습,2021,1학기,4.3,매번함,3.8,3.6,3.6,3.8,46.2%
CHIN109,03,비즈니스중국어(외국어강의),2021,1학기,4.6,매번함,3.3,2.9,4.4,3.3,55.6%
CHIN109,01,비즈니스중국어(외국어강의),2021,1학기,4.2,매번함,3.8,3.1,4.2,3.5,57.1%
CHIN108,00,실용중국어작문(외국어강의),2021,1학기,4.7,매번함,3.9,3.4,4.6,4.4,44.4%
CHIN107,00,영상중국어(외국어강의),2021,1학기,4.3,자주함,3.6,2.9,4.0,3.6,41.7%
CHIN106,00,시사중국어(외국어강의),2021,1학기,4.3,거의안함,2.3,2.7,2.4,2.3,57.1%
CHIN105,00,중국문학산책,2021,1학기,4.3,자주함,4.3,3.4,4.5,4.0,31.8%
CHBE153,00,"화공생명공학컴퓨팅및정보학입문(영강)해당 수업은 2,3학년의 수강을 권장함",2021,1학기,4.1,자주함,4.8,4.4,3.8,4.1,38.1%
GESO153,00,스트레스관리와감정조절(영강),2021,1학기,4.6,거의안함,3.0,2.2,4.3,3.6,64.3%
GESO151,00,법학적사고의이해,2021,1학기,4.3,아예안함,3.5,3.9,4.5,3.9,53.3%
GESO148,00,세계화와지역주의,2021,1학기,3.4,종종함,2.4,2.7,1.9,2.2,13.2%
GESO146,00,글로벌시대와‘세계시민’의로고스책임교원 김은기,2021,1학기,4.3,자주함,1.7,1.4,3.2,2.6,61.0%
GESO143,00,중국의대외정책과동아시아국제관계,2021,1학기,3.7,종종함,3.9,3.2,2.6,3.4,37.7%
GESO120,00,동아시아공동체,2021,1학기,3.5,자주함,3.8,3.6,3.9,3.5,14.3%
GESO119,00,현대사회와고등교육,2021,1학기,4.0,자주함,3.8,3.7,4.3,4.1,50.0%
GESO108,00,일본과동아시아,2021,1학기,3.8,자주함,2.7,2.9,3.5,3.1,53.1%
GESO101,00,범죄와사회,2021,1학기,4.7,거의안함,3.2,2.9,4.9,4.3,67.3%
GELA142,00,조선시대문학관의이해(절대평가로 변경 예정),2021,1학기,3.7,종종함,3.5,3.0,3.3,3.2,50.0%
GELA141,00,포르투갈어권문화와문학(영강),2021,1학기,4.0,종종함,3.4,3.4,3.8,3.3,47.4%
GELA140,00,동서양의사랑시,2021,1학기,4.0,자주함,3.0,2.5,3.1,2.7,45.6%
GELA138,00,사진과탈근대사회,2021,1학기,3.9,거의안함,1.9,1.7,2.0,2.0,43.7%
GELA137,00,문학의창으로본베트남,2021,1학기,3.7,자주함,3.3,2.7,3.2,3.0,38.6%
GELA134,00,클래식음악의이해와감상,2021,1학기,4.8,자주함,3.0,2.6,4.6,4.1,73.6%
GELA131,00,한국의젊은시인들 MMOOC과목,2021,1학기,3.6,자주함,2.6,2.7,2.5,2.3,24.3%
GELA107,00,한국고전문학과배경사상,2021,1학기,4.1,자주함,2.0,2.1,3.1,2.6,47.4%
GELA077,00,어떻게영화를읽을것인가,2021,1학기,3.7,자주함,3.4,2.7,3.1,3.2,30.4%
GELA061,00,중남미문학의이해,2021,1학기,4.2,종종함,3.5,2.7,4.0,3.7,69.8%
GELA053,00,한국시속에살아있는독일문학,2021,1학기,4.6,자주함,2.6,2.4,3.9,3.3,70.5%
GELA050,00,한국현대시산책,2021,1학기,3.9,자주함,2.4,2.3,3.5,3.3,37.0%
GEWR001,D3,글쓰기외국인반(고급),2021,1학기,4.8,자주함,3.2,3.0,4.7,4.7,83.3%
GEWR001,D2,글쓰기외국인반(고급),2021,1학기,4.6,자주함,3.2,2.8,5.0,4.4,100.0%
GEWR001,59,글쓰기재수강 및 미이수자,2021,1학기,4.3,매번함,3.3,2.9,3.9,3.5,75.0%
GEWR001,58,글쓰기재수강 및 미이수자,2021,1학기,4.5,자주함,2.8,2.5,4.1,3.8,64.7%
GEWR001,57,글쓰기재수강 및 미이수자,2021,1학기,4.7,자주함,2.5,1.9,4.3,3.3,60.0%
GEWR001,56,글쓰기재수강 및 미이수자,2021,1학기,4.2,매번함,3.6,3.0,4.3,4.2,60.0%
GEWR001,55,글쓰기재수강 및 미이수자,2021,1학기,4.7,자주함,2.6,2.8,4.7,4.2,57.9%
GEWR001,54,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,매번함,2.5,2.5,4.4,4.0,92.9%
GEWR001,53,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.0,자주함,2.8,2.6,3.7,3.1,50.0%
GEWR001,52,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.5,매번함,3.6,3.0,3.9,4.1,50.0%
GEWR001,51,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.6,매번함,3.0,2.5,4.5,4.2,61.5%
GEWR001,50,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.1,매번함,3.9,3.2,4.1,4.3,53.3%
GEWR001,49,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.0,매번함,3.6,3.3,4.2,3.8,58.3%
GEWR001,48,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,5.0,매번함,3.3,2.5,4.7,4.4,75.0%
GEWR001,47,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,매번함,2.5,2.5,4.5,4.0,85.0%
GEWR001,46,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,매번함,3.0,2.4,4.4,4.1,73.9%
GEWR001,45,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,매번함,3.2,2.5,4.5,4.5,84.6%
GEWR001,44,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,매번함,2.9,2.3,4.0,4.1,63.2%
GEWR001,43,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,자주함,2.0,2.0,4.5,4.2,76.0%
GEWR001,42,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.6,매번함,2.7,2.4,4.1,3.9,68.4%
GEWR001,41,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,매번함,2.4,1.9,4.5,4.0,89.5%
GEWR001,40,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.2,매번함,3.9,3.5,4.0,3.8,40.0%
GEWR001,39,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.9,매번함,1.9,1.9,4.2,4.0,70.4%
GEWR001,38,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,매번함,3.5,2.8,4.5,4.6,68.4%
GEWR001,37,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.6,매번함,3.3,2.6,4.4,4.1,67.6%
GEWR001,36,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,매번함,2.8,1.9,4.1,3.7,76.2%
GEWR001,35,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.3,매번함,3.9,3.4,4.1,3.9,60.0%
GEWR001,34,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.2,매번함,4.5,3.6,4.5,4.2,61.5%
GEWR001,33,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,매번함,2.4,2.3,4.3,4.1,72.2%
GEWR001,32,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.4,매번함,3.3,3.1,3.2,3.3,70.0%
GEWR001,31,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.7,자주함,2.6,2.4,4.3,4.1,56.3%
GEWR001,30,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.4,자주함,2.9,2.9,4.0,3.9,66.7%
GEWR001,29,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.5,매번함,3.0,2.3,3.7,3.7,69.6%
GEWR001,28,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,종종함,2.6,2.3,4.2,4.1,79.2%
GEWR001,27,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.5,매번함,3.8,3.1,4.7,4.4,84.2%
GEWR001,26,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.9,자주함,3.2,2.6,4.7,4.5,84.2%
GEWR001,25,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.9,자주함,2.8,2.3,4.7,4.3,90.5%
GEWR001,24,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.9,매번함,3.2,2.7,4.9,4.2,81.0%
GEWR001,23,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.2,매번함,2.6,1.8,2.8,3.2,25.0%
GEWR001,22,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.5,매번함,4.2,3.7,4.7,4.4,61.5%
GEWR001,21,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,자주함,2.8,2.4,4.6,4.2,80.0%
GEWR001,20,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.6,매번함,3.3,2.9,4.5,4.3,72.2%
GEWR001,19,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.3,매번함,2.8,2.6,3.7,3.3,44.4%
GEWR001,18,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.2,매번함,2.7,2.8,3.0,3.3,60.0%
GEWR001,17,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,자주함,3.5,2.5,4.5,3.6,64.7%
GEWR001,16,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,3.9,매번함,2.9,2.9,3.7,3.5,41.2%
GEWR001,15,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.2,매번함,2.9,2.6,3.5,3.6,52.9%
GEWR001,14,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.4,매번함,4.2,3.7,4.6,4.2,77.8%
GEWR001,13,"글쓰기2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",2021,1학기,4.8,자주함,2.6,2.6,4.7,4.3,92.3%
GEWR001,12,글쓰기2021학번 문과대(어문계열),2021,1학기,3.9,매번함,3.5,3.3,3.8,3.4,26.7%
GEWR001,11,글쓰기2021학번 문과대(어문계열),2021,1학기,4.1,매번함,3.5,3.4,4.0,3.5,73.1%
GEWR001,10,글쓰기2021학번 문과대(어문계열),2021,1학기,3.7,매번함,3.9,4.3,4.4,3.6,32.3%
GEWR001,09,글쓰기2021학번 문과대(어문계열),2021,1학기,3.5,매번함,4.1,4.3,4.2,3.6,40.0%
GEWR001,08,글쓰기2021학번 문과대(어문계열),2021,1학기,4.1,매번함,3.8,3.4,4.5,4.1,65.4%
GEWR001,07,글쓰기2021학번 문과대(어문계열),2021,1학기,4.2,매번함,3.6,3.1,4.0,3.7,47.6%
GEWR001,06,글쓰기2021학번 문과대(어문계열),2021,1학기,4.2,매번함,4.4,4.2,4.4,4.5,52.6%
GEWR001,05,글쓰기2021학번 문과대(어문계열),2021,1학기,4.4,매번함,4.4,4.2,4.5,4.3,54.3%
GEWR001,04,글쓰기2021학번 문과대(어문계열),2021,1학기,4.4,매번함,3.3,3.1,4.4,4.1,68.6%
GEWR001,03,글쓰기2021학번 문과대(어문계열),2021,1학기,4.9,자주함,2.7,2.4,4.2,3.7,89.3%
GEWR001,02,글쓰기2021학번 문과대(어문계열),2021,1학기,3.7,자주함,2.8,2.6,3.3,3.1,43.3%
GEWR001,01,글쓰기2021학번 문과대(어문계열),2021,1학기,4.7,자주함,2.6,2.4,4.0,3.8,75.0%
GEST151,00,데이터과학과인공지능(절대평가 시행 예정),2021,1학기,4.5,매번함,3.3,3.2,4.5,3.9,72.1%
GEST150,00,발명과창업,2021,1학기,4.1,자주함,2.1,2.3,3.0,2.7,46.1%
GEST146,00,움직임과건강,2021,1학기,3.9,매번함,3.8,3.0,3.2,3.5,26.8%
GEST109,00,빛과첨단사고,2021,1학기,4.1,거의안함,3.6,2.6,3.5,3.1,31.0%
GEST087,00,생명공학에서바라본인체의신비(영강),2021,1학기,4.5,자주함,2.0,1.8,3.0,2.5,57.6%
GEST083,00,생명과유전의이해,2021,1학기,2.3,자주함,2.9,2.9,1.9,1.9,4.0%
GEST078,00,곰팡이와인간,2021,1학기,3.4,자주함,4.0,3.5,3.0,2.8,22.7%
GEST071,00,생활속의생물학,2021,1학기,3.5,자주함,3.3,2.4,2.9,2.8,29.4%
GEST065,00,性의과학적이해,2021,1학기,4.6,자주함,3.2,2.7,4.1,3.9,65.2%
GEST045,00,인간과식량,2021,1학기,4.1,종종함,2.9,2.4,3.9,3.3,51.7%
GEST030,00,바이오산업과생명공학기술,2021,1학기,3.3,자주함,3.5,3.0,2.8,3.1,25.0%
GEST029,00,자연재해의이해,2021,1학기,4.3,자주함,2.5,2.2,3.3,2.9,52.2%
IFLS012,RJ,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,4.4,매번함,2.8,2.2,4.0,2.6,40.0%
IFLS012,RH,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,4.2,매번함,3.0,2.2,3.7,2.3,33.3%
IFLS012,RG,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,3.8,매번함,2.8,2.8,3.5,3.0,50.0%
IFLS012,RF,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,4.4,매번함,3.7,2.8,4.7,4.2,88.9%
IFLS012,RE,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,3.3,매번함,3.8,3.0,4.0,3.2,33.3%
IFLS012,RC,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,4.4,매번함,4.5,3.4,4.4,4.1,75.0%
IFLS012,RB,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,4.3,자주함,3.3,2.7,4.5,3.3,50.0%
IFLS012,RA,ACADEMIC ENGLISHⅡ(영강)중급 재수강/미이수자반(일반 2012-2020학번),2021,1학기,4.0,매번함,1.4,1.6,2.8,2.0,20.0%
IFLS011,M6,"ACADEMIC ENGLISHⅠ(영강)중급/문과대학(국문, 노문, 독문, 불문, 서문, 영문, 일문, 중문) (2021학번 신입생 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에",2021,1학기,4.4,매번함,2.3,2.5,4.4,3.2,54.5%
IFLS011,M5,"ACADEMIC ENGLISHⅠ(영강)중급/경영대학, 자유전공학부(2021학번 신입생 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능",2021,1학기,3.5,매번함,3.5,3.5,3.9,3.4,25.0%
IFLS011,M4,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.8,매번함,3.2,3.3,3.8,3.4,22.2%
IFLS011,M3,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.1,매번함,3.4,2.9,3.1,2.5,25.0%
IFLS011,M2,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.0,매번함,3.8,2.4,3.6,2.4,20.0%
IFLS011,M1,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.3,매번함,2.9,2.6,4.1,3.4,37.5%
IFLS011,LZ,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.9,매번함,3.8,3.0,4.4,3.5,75.0%
IFLS011,LY,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.0,자주함,2.9,2.4,3.7,2.8,43.8%
IFLS011,LX,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.2,자주함,3.8,2.4,4.2,3.4,60.0%
IFLS011,LW,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,2.3,매번함,1.8,3.2,2.5,2.1,18.2%
IFLS011,LV,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.6,자주함,2.2,2.0,4.6,4.0,80.0%
IFLS011,LU,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.9,매번함,3.1,2.5,3.8,3.2,37.5%
IFLS011,LT,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.0,거의안함,2.8,2.8,3.0,2.8,40.0%
IFLS011,LS,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.3,매번함,3.5,3.8,4.0,3.4,33.3%
IFLS011,LR,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.6,자주함,2.9,3.2,3.4,2.6,36.4%
IFLS011,LQ,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.1,자주함,1.9,1.9,3.0,2.5,46.7%
IFLS011,LP,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.8,매번함,2.7,2.8,3.4,3.1,33.3%
IFLS011,LO,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.0,매번함,2.6,2.4,3.3,2.9,37.5%
IFLS011,LN,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.6,매번함,1.9,1.6,4.0,3.5,64.3%
IFLS011,LM,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.4,매번함,2.2,3.2,3.8,3.0,10.0%
IFLS011,LL,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.1,매번함,3.7,3.4,4.1,3.6,57.1%
IFLS011,LK,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.0,매번함,3.3,3.6,4.1,4.0,50.0%
IFLS011,LJ,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.4,매번함,2.9,2.7,3.4,2.7,44.4%
IFLS011,LI,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.8,매번함,2.8,2.7,3.6,2.7,53.8%
IFLS011,LH,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.4,매번함,3.9,3.3,3.9,2.9,
IFLS011,LG,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.7,자주함,4.0,3.6,3.8,3.0,36.4%
IFLS011,LF,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.9,자주함,3.2,2.6,3.6,2.2,22.2%
IFLS011,LE,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.1,매번함,3.1,3.4,4.3,3.6,75.0%
IFLS011,LD,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,2.5,매번함,2.5,2.3,2.3,2.5,
IFLS011,LC,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.2,자주함,3.9,3.4,4.4,3.2,14.3%
IFLS011,LB,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.3,매번함,3.3,3.1,3.1,2.8,33.3%
IFLS011,LA,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.9,매번함,4.3,3.9,4.5,3.8,25.0%
IFLS011,L8,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.3,매번함,3.1,2.6,3.5,3.3,60.0%
IFLS011,L7,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.2,매번함,1.8,3.3,2.5,1.7,50.0%
IFLS011,L6,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.0,매번함,3.5,3.3,4.2,3.5,66.7%
IFLS011,L5,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.4,매번함,3.2,2.2,3.7,2.9,33.3%
IFLS011,L4,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,4.1,자주함,3.9,3.0,3.9,3.4,37.5%
IFLS011,L3,ACADEMIC ENGLISHⅠ(영강)초급,2021,1학기,3.8,자주함,3.8,3.4,3.6,3.2,23.1%
IFLS011,E4,"ACADEMIC ENGLISHⅠ(영강)중급/공과대학, 정보보호학부, 스마트보안학부 (2021학번 신입생 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능",2021,1학기,3.4,매번함,4.0,3.3,3.6,3.4,14.3%
IFLS011,E3,"ACADEMIC ENGLISHⅠ(영강)중급/공과대학, 정보보호학부, 스마트보안학부 (2021학번 신입생 우선 신청) *2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능",2021,1학기,4.3,매번함,3.2,2.9,4.1,3.4,66.7%
